price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
1007400,2018-09-08,01:50:46,54.945609,82.96027,9654,1,9,10,1,33.58,4.0,11
1316000,2018-09-08,01:50:53,55.0303931,83.0155452,9654,1,6,10,1,58.75,8.35,11
1130500,2018-09-08,01:50:55,54.94232,82.963531,9654,1,1,10,1,39.35,4.39,11
780000,2018-09-08,01:50:56,55.297871,83.598173,9654,3,2,3,3,52.0,8.0,1
2500000,2018-09-08,01:50:58,55.033455,83.01143,9654,1,5,10,1,39.0,8.0,1
1000000,2018-09-08,01:50:59,45.0924136,38.9105806,2843,2,3,9,1,22.0,2.7,1
2600000,2018-09-08,01:51:00,54.946948,82.970115,9654,1,4,10,3,59.02,8.51,11
1230000,2018-09-08,01:51:01,54.947372,82.972307,9654,1,6,10,1,43.0,11.0,11
1450000,2018-09-08,01:51:03,54.9474859,82.9568902,9654,1,18,18,2,56.14,7.0,11
1550000,2018-09-08,01:51:06,54.946224,82.968031,9654,1,2,14,1,48.02,13.8,1
1550000,2018-09-08,01:51:13,55.086589,82.641691,9654,1,5,5,2,44.0,7.0,1
1245000,2018-09-08,01:51:14,54.947372,82.972307,9654,1,6,10,1,41.85,10.5,11
2700000,2018-09-08,01:51:15,55.0527662,82.9737331,9654,3,3,5,2,43.0,6.0,1
1670000,2018-09-08,01:51:17,55.0168082,83.0089087,9654,1,1,10,1,40.6,10.88,1
1900000,2018-09-08,01:51:18,55.038918,83.00828,9654,1,5,5,1,27.0,6.0,1
2310000,2018-09-08,01:51:19,55.0168082,83.0089087,9654,1,1,10,3,59.02,8.51,1
1730000,2018-09-08,01:51:21,54.946627,82.969523,9654,3,9,10,3,59.0,25.0,1
2850000,2018-09-08,01:51:21,45.0734338,38.9754053,2843,2,16,17,1,50.0,12.0,1
1450000,2018-09-08,01:51:23,54.946948,82.970115,9654,1,7,10,1,48.94,14.0,11
1850000,2018-09-08,01:51:25,55.0837124,82.6470837,9654,1,1,5,2,43.2,6.5,1
1900000,2018-09-08,01:51:42,55.012889,83.000083,9654,1,1,10,2,63.85,25.0,1
1800000,2018-09-08,01:51:43,55.014108,83.0016615,9654,1,4,10,1,58.03,17.0,1
3070000,2018-09-08,01:51:43,55.044716,82.98106,9654,0,17,18,1,46.0,10.0,1
1190800,2018-09-08,01:51:46,54.943577,82.95886,9654,1,1,10,1,41.36,10.88,11
1250000,2018-09-08,01:51:48,55.0144633,83.0020738,9654,1,3,10,1,33.58,5.0,11
3500000,2018-09-08,01:51:50,55.07426,82.98309,9654,3,2,5,3,74.0,23.0,1
906600,2018-09-08,01:51:54,55.0303931,83.0155452,9654,1,6,10,1,33.58,5.0,11
57100000,2018-09-08,01:52:01,55.0273592,82.926903,9654,3,6,7,5,294.0,50.0,1
2630000,2018-09-08,01:52:03,55.020946,83.008599,9654,1,8,10,2,59.0,7.0,1
940240,2018-09-08,01:52:06,55.0303931,83.0155452,9654,1,4,10,1,33.58,5.0,11
1735000,2018-09-08,01:52:08,54.9412979,82.9616935,9654,1,9,10,3,59.02,6.0,11
1301800,2018-09-08,01:52:10,55.0303931,83.0155452,9654,1,8,10,1,48.94,13.78,11
4990000,2018-09-08,01:52:11,45.065314,38.9549197,2843,2,10,17,2,55.0,12.0,1
1541000,2018-09-08,01:52:17,55.013916,83.00329,9654,1,4,10,3,59.02,8.51,11
1328000,2018-09-08,01:53:00,55.0303931,83.0155452,9654,1,4,10,2,58.75,10.0,11
1700000,2018-09-08,01:53:08,55.0128684,82.9999987,9654,1,1,10,2,58.03,16.59,11
1300000,2018-09-08,01:53:10,55.0333136,83.0250255,9654,1,1,10,1,33.0,5.0,1
1161216,2018-09-08,01:53:11,55.0303931,83.0155452,9654,1,7,10,1,41.36,11.0,11
1421000,2018-09-08,01:53:13,54.945149,82.959938,9654,1,7,10,2,58.75,9.0,11
2571700,2018-09-08,01:53:15,54.9414228,82.9629118,9654,1,1,10,3,87.39,12.92,11
1250000,2018-09-08,01:53:16,55.0128402,83.0018862,9654,1,3,10,1,33.58,5.0,11
2600000,2018-09-08,01:53:20,55.07471,82.97198,9654,1,5,9,2,42.2,6.8,1
1200000,2018-09-08,01:53:24,54.947755,82.971634,9654,4,8,10,1,41.0,10.0,1
6200000,2018-09-08,01:53:31,45.065495,38.948346,2843,2,3,7,2,81.8,14.5,1
2036000,2018-09-08,01:54:23,55.0139939,83.0033194,9654,1,5,10,3,87.39,12.92,11
963000,2018-09-08,01:54:26,54.9471407,82.9585961,9654,1,1,10,1,32.12,4.0,11
1451892000,2018-09-08,01:54:34,55.0139939,83.0033194,9654,1,9,10,3,59.02,45.5,11
1948794,2018-09-08,01:54:34,55.0303931,83.0155452,9654,1,6,10,3,87.39,12.92,11
1010000,2018-09-08,01:54:35,54.946644,82.96875,9654,1,10,10,1,33.58,5.0,1
1730000,2018-09-08,01:54:37,54.946644,82.96875,9654,1,3,10,2,63.0,12.0,1
1003000,2018-09-08,01:54:38,55.0139939,83.0033194,9654,1,6,10,1,39.35,4.0,11
2150000,2018-09-08,01:54:41,55.0169091,83.0067324,9654,1,5,18,2,56.51,7.0,1
1270000,2018-09-08,01:54:42,54.94654,82.971405,9654,1,8,10,1,41.36,10.88,11
2600000,2018-09-08,01:54:42,55.036648,82.98365,9654,1,1,5,2,43.0,6.0,1
1003425000,2018-09-08,01:54:43,55.0139939,83.0033194,9654,1,9,10,1,39.35,4.39,11
1200000,2018-09-08,01:54:44,54.946224,82.968031,9654,1,5,10,1,33.6,5.0,1
906660,2018-09-08,01:54:45,55.0303931,83.0155452,9654,1,8,10,1,33.58,5.0,11
1287000,2018-09-08,01:54:50,55.0303931,83.0155452,9654,1,10,10,1,48.94,14.0,11
924100,2018-09-08,01:54:51,54.944957,82.96274,9654,1,10,10,1,32.47,5.0,11
8600000,2018-09-08,01:54:59,55.054855,82.91155,9654,3,9,10,4,120.0,30.0,1
1650000,2018-09-08,01:55:01,54.947372,82.972307,9654,1,5,10,2,64.0,12.0,11
5100000,2018-09-08,01:55:05,55.684681,37.901314,81,2,20,25,1,44.3,11.1,1
906000,2018-09-08,01:55:31,55.0303931,83.0155452,9654,1,7,10,1,33.58,2.0,11
889000,2018-09-08,01:55:32,55.0303931,83.0155452,9654,1,10,10,1,33.58,2.0,11
4420000,2018-09-08,01:55:35,55.046832,82.910306,9654,3,3,9,2,55.0,7.0,1
1580000,2018-09-08,01:55:43,54.9462196,82.9737747,9654,1,5,18,2,56.0,7.0,11
1500000,2018-09-08,01:55:49,55.0303931,83.0155452,9654,1,9,10,2,63.85,5.0,11
1250000,2018-09-08,01:55:53,55.0144633,83.0020738,9654,1,3,10,1,33.0,5.0,1
1720600,2018-09-08,01:55:55,54.9471407,82.9585961,9654,1,1,10,2,58.75,8.35,1
6000000,2018-09-08,01:55:58,55.028458,82.9744172,9654,3,6,10,4,85.0,9.0,1
989000,2018-09-08,01:56:02,55.037327,82.95439,9654,3,8,17,1,26.59,4.0,1
974100,2018-09-08,01:56:13,54.944735,82.959884,9654,1,4,10,1,32.47,5.0,11
1950000,2018-09-08,01:56:19,54.9214585,37.4186439,81,1,3,16,1,36.0,9.0,1
1898950,2018-09-08,01:56:19,57.9954972,56.2042523,5520,1,5,5,2,43.5,6.0,1
1311000,2018-09-08,01:56:25,55.0303931,83.0155452,9654,1,3,10,1,48.94,14.0,11
1150000,2018-09-08,01:56:33,54.944926,82.973996,9654,1,2,10,1,39.02,5.0,11
1439000,2018-09-08,01:56:35,55.0303931,83.0155452,9654,1,10,10,2,63.13,12.05,11
1455000,2018-09-08,01:56:35,55.0303931,83.0155452,9654,1,6,10,2,63.85,12.0,11
1280000,2018-09-08,01:56:38,54.945609,82.96027,9654,1,10,10,1,48.94,13.78,11
5150000,2018-09-08,01:56:39,54.853447,83.039116,9654,0,2,17,3,74.37,11.91,1
1700000,2018-09-08,01:56:39,54.945536,82.966612,9654,1,10,10,2,58.0,8.0,11
1450000,2018-09-08,01:56:54,54.9944923,82.6986158,9654,0,10,15,1,33.4,4.1,11
889000,2018-09-08,01:56:59,55.0303931,83.0155452,9654,1,1,10,1,33.58,5.0,11
1392000,2018-09-08,01:57:00,55.0567589,83.0022393,9654,1,10,10,3,59.02,8.0,11
1500475,2018-09-08,01:57:01,55.0303931,83.0155452,9654,1,9,10,2,63.85,12.05,11
2350000,2018-09-08,01:57:04,55.0218666,83.0075962,9654,1,18,18,2,56.14,7.0,1
1320000,2018-09-08,01:57:07,55.032105,83.0254217,9654,1,1,10,1,32.6,5.0,1
1080000,2018-09-08,01:57:09,55.0303931,83.0155452,9654,1,4,10,1,39.35,3.0,11
1889000,2018-09-08,01:57:12,54.9439663,82.964339,9654,1,10,10,2,58.75,8.35,11
1287120,2018-09-08,01:57:17,55.0303931,83.0155452,9654,1,10,10,1,48.94,13.78,11
1300000,2018-09-08,01:57:19,55.017756,83.003578,9654,1,7,10,1,33.58,5.0,11
2520000,2018-09-08,01:57:37,55.002527,83.024634,9654,1,4,10,2,42.5,9.0,1
1555000,2018-09-08,01:57:39,54.950898,82.964348,9654,1,13,18,2,56.14,7.0,11
2700000,2018-09-08,01:57:40,55.028347,83.020304,9654,3,8,13,1,38.0,10.0,11
2100000,2018-09-08,01:57:42,55.0144633,83.0020738,9654,1,9,10,2,58.03,9.0,1
1100000,2018-09-08,01:57:43,55.028191,82.9211489,9654,1,3,10,1,33.0,5.0,1
9300000,2018-09-08,01:57:46,45.0431518,38.9121006,2843,2,7,23,3,112.0,16.0,1
1386990,2018-09-08,01:57:50,45.092175,38.907535,2843,2,5,9,1,29.7,8.6,1
1142000,2018-09-08,01:57:57,55.0303931,83.0155452,9654,1,2,10,1,48.02,14.0,11
6500000,2018-09-08,01:57:58,45.020704,39.083785,2843,2,16,19,3,102.2,17.0,1
1300000,2018-09-08,01:58:15,54.945205,82.965992,9654,1,8,10,1,43.0,11.0,11
1301800,2018-09-08,01:58:15,55.0303931,83.0155452,9654,1,6,9,1,48.9,13.7,11
2000000,2018-09-08,01:58:24,55.073547,82.97155,9654,0,9,17,1,28.6,5.0,1
1640000,2018-09-08,01:58:28,54.944094,82.968391,9654,1,8,18,2,56.14,7.0,11
890000,2018-09-08,01:58:29,54.9471407,82.9585961,9654,2,7,10,1,34.0,5.0,11
1200000,2018-09-08,01:58:30,54.946526,82.97303,9654,1,10,10,1,41.36,10.88,11
5789000,2018-09-08,01:58:55,55.0641796,82.8964756,9654,3,3,10,3,99.9,12.6,1
5789000,2018-09-08,01:59:04,55.0641796,82.8964756,9654,3,3,10,3,99.9,12.6,1
2310000,2018-09-08,01:59:24,55.0168082,83.0089087,9654,1,1,10,3,59.0,8.0,1
1900000,2018-09-08,01:59:39,54.9332413,82.9243596,9654,3,3,9,2,44.1,6.0,1
1200000,2018-09-08,01:59:39,54.946236,82.97248,9654,1,2,10,1,39.0,7.0,11
1500000,2018-09-08,01:59:42,54.9411466,82.9622915,9654,1,8,18,2,56.14,7.0,11
1500000,2018-09-08,01:59:52,45.0893684,39.0075295,2843,2,10,10,1,35.0,9.0,1
1750000,2018-09-08,02:00:00,54.943804,82.957871,9654,1,3,10,3,59.02,8.5,11
5750000,2018-09-08,02:00:02,54.993897,82.910036,9654,3,12,14,2,72.0,14.0,1
1950000,2018-09-08,02:00:08,54.945443,82.96857,9654,1,10,10,3,87.39,12.92,1
940240,2018-09-08,02:00:27,55.0303931,83.0155452,9654,1,5,10,1,33.58,2.0,11
1450000,2018-09-08,02:00:34,45.0893684,39.0075295,2843,2,1,10,1,38.0,10.0,1
1200000,2018-09-08,02:00:38,54.945619,82.961007,9654,1,1,10,1,43.0,11.0,11
3650000,2018-09-08,02:00:39,54.837778,83.113271,9654,3,2,4,2,44.0,6.0,1
2290000,2018-09-08,02:00:44,54.945778,82.97078,9654,1,9,10,3,96.0,13.0,1
1165000,2018-09-08,02:00:45,54.94654,82.971405,9654,1,9,10,1,39.0,5.0,11
4650000,2018-09-08,02:00:46,55.0537145,82.9072329,9654,0,21,24,2,57.78,7.0,1
1450000,2018-09-08,02:01:03,54.94443,82.95908,9654,1,6,10,1,49.0,14.0,11
1905000,2018-09-08,02:01:05,55.0303931,83.0155452,9654,1,10,10,3,87.39,12.92,11
2036187,2018-09-08,02:01:08,55.0303931,83.0155452,9654,1,3,10,3,87.39,12.92,11
2150000,2018-09-08,02:01:12,45.052551,39.033138,2843,2,7,25,1,43.0,11.0,1
7000000,2018-09-08,02:01:18,45.053964,38.96871,2843,2,13,16,3,80.0,16.0,1
4300000,2018-09-08,02:01:23,45.0419093,38.912694,2843,2,18,21,2,59.5,10.5,1
1320000,2018-09-08,02:01:23,55.02777,83.02771,9654,1,1,10,1,32.4,5.0,1
2100000,2018-09-08,02:01:24,54.970554,82.86685,9654,4,13,18,1,41.5,12.0,1
3400000,2018-09-08,02:01:26,55.08026,82.96813,9654,0,4,10,1,43.0,12.2,1
1260000,2018-09-08,02:01:29,54.947372,82.972307,9654,1,8,10,1,41.85,11.0,11
1240000,2018-09-08,02:01:32,55.028191,82.9211489,9654,1,3,10,1,41.39,11.0,1
1800000,2018-09-08,02:01:34,54.944735,82.959884,9654,1,3,10,2,63.85,12.0,11
3350000,2018-09-08,02:01:37,44.6763237,37.7912071,2843,2,10,16,2,69.0,15.5,1
1450000,2018-09-08,02:01:37,55.012889,83.000083,9654,1,1,10,1,48.02,14.0,11
1162000,2018-09-08,02:01:56,55.013916,83.00329,9654,1,6,10,1,41.36,11.0,11
1302000,2018-09-08,02:01:58,55.0303931,83.0155452,9654,1,9,10,1,48.94,14.0,11
2140000,2018-09-08,02:02:16,54.9471407,82.9585961,9654,1,3,10,3,95.46,12.0,1
1100000,2018-09-08,02:02:19,54.94702,82.972235,9654,1,9,10,1,39.02,5.0,11
1220000,2018-09-08,02:02:20,54.947786,82.970996,9654,1,10,10,1,42.0,11.0,11
1670000,2018-09-08,02:02:21,55.0168082,83.0089087,9654,1,1,10,1,40.9,10.0,1
1770600,2018-09-08,02:02:27,54.94772,82.975426,9654,1,3,10,3,59.02,8.51,11
4080000,2018-09-08,02:02:29,55.04777,82.97161,9654,3,1,19,3,68.0,8.8,1
55000000,2018-09-08,02:02:30,55.04124,82.89844,9654,3,4,4,4,298.0,75.0,1
3350000,2018-09-08,02:02:41,45.1009187,38.9697961,2843,2,16,17,2,69.0,15.0,1
1500000,2018-09-08,02:02:55,54.9436898,82.9627912,9654,1,2,10,1,48.94,13.78,11
1450000,2018-09-08,02:02:57,54.942858,82.963881,9654,1,1,10,1,48.02,13.78,11
1250000,2018-09-08,02:02:58,55.017756,83.003578,9654,1,6,10,1,33.58,5.0,11
1750000,2018-09-08,02:03:00,54.944735,82.959884,9654,1,10,10,2,63.85,12.0,11
1500240,2018-09-08,02:03:01,45.092175,38.907535,2843,2,5,9,1,32.9,10.1,1
2200000,2018-09-08,02:03:05,45.093995,39.001463,2843,2,4,16,2,49.0,10.0,1
1650000,2018-09-08,02:03:18,54.943577,82.95886,9654,1,8,10,3,59.0,7.0,11
8300000,2018-09-08,02:03:41,45.052143,39.019905,2843,2,17,17,3,98.1,18.3,1
4450000,2018-09-08,02:03:47,54.9644368,82.9450065,9654,0,25,26,3,70.42,19.93,11
8250000,2018-09-08,02:03:47,45.063859,38.953376,2843,2,4,16,3,99.0,33.0,1
4400000,2018-09-08,02:03:47,45.0136198,38.9901701,2843,2,13,21,2,83.0,27.6,1
3805000,2018-09-08,02:03:58,44.6900106,37.7602058,2843,2,6,18,2,71.0,18.8,1
2553600,2018-09-08,02:04:07,45.0598242,38.9443542,2843,2,7,24,1,41.8,13.6,1
7388000,2018-09-08,02:04:09,45.060223,39.001256,2843,2,2,22,3,115.6,15.0,1
1816630,2018-09-08,02:04:35,45.092175,38.907535,2843,2,9,9,2,38.9,4.6,1
5200000,2018-09-08,02:04:49,45.0409281,38.9122088,2843,2,8,24,2,72.0,12.0,1
1500000,2018-09-08,02:04:53,55.0303931,83.0155452,9654,1,7,10,2,63.85,37.0,11
1301800,2018-09-08,02:04:54,55.0303931,83.0155452,9654,1,8,10,1,48.94,13.8,11
1150000,2018-09-08,02:04:56,54.94702,82.972235,9654,1,3,10,1,39.91,5.0,11
2400000,2018-09-08,02:05:00,55.0355732,82.9574491,9654,0,4,25,1,43.0,14.0,11
5770000,2018-09-08,02:05:01,54.995487,83.0068,9654,3,11,17,3,85.0,14.0,1
1400000,2018-09-08,02:05:03,55.0751446,83.0271669,9654,3,4,16,1,35.0,10.0,1
5750000,2018-09-08,02:05:08,45.046412,38.979203,2843,2,22,25,2,47.0,12.0,1
1850000,2018-09-08,02:06:07,54.98957,82.81172,9654,1,5,5,2,45.4,5.7,1
4650000,2018-09-08,02:06:08,55.053036,82.897639,9654,0,19,19,2,80.0,28.0,1
1770000,2018-09-08,02:06:13,54.94594,82.97192,9654,1,6,10,3,59.02,8.51,1
3250000,2018-09-08,02:06:14,55.0398697,82.894682,9654,0,8,26,1,59.9,9.51,11
900000,2018-09-08,02:06:15,54.943804,82.957871,9654,1,1,10,1,32.47,5.0,11
1720000,2018-09-08,02:06:19,54.945609,82.96027,9654,1,1,10,3,59.02,8.51,11
1843900,2018-09-08,02:06:20,54.945609,82.96027,9654,1,1,10,2,63.13,9.0,11
3250000,2018-09-08,02:06:22,55.057667,82.93598,9654,1,9,9,3,59.5,7.0,1
1170000,2018-09-08,02:06:24,54.945443,82.96857,9654,1,9,10,1,39.02,5.0,1
1712000,2018-09-08,02:06:27,54.9439663,82.964339,9654,1,10,10,2,58.75,8.35,11
1000000,2018-09-08,02:06:29,54.942858,82.963881,9654,1,3,10,1,32.5,4.0,1
1150000,2018-09-08,02:06:30,54.9471407,82.9585961,9654,1,8,10,1,33.0,2.0,1
2000000,2018-09-08,02:06:31,55.018133,83.008033,9654,1,4,10,1,33.5,5.0,1
750000,2018-09-08,02:06:35,54.9609396,82.9674832,9654,3,3,3,1,17.0,1.0,1
1150000,2018-09-08,02:06:39,55.012889,83.000083,9654,1,3,10,1,33.58,5.0,1
3500000,2018-09-08,02:06:41,55.072536,82.9363,9654,3,15,25,1,49.0,12.0,1
1770600,2018-09-08,02:06:43,54.944528,82.973987,9654,1,4,10,3,59.0,8.5,1
974100,2018-09-08,02:06:44,54.94443,82.95908,9654,1,5,10,1,32.47,5.0,11
2450000,2018-09-08,02:06:47,54.945443,82.96857,9654,1,3,10,3,59.02,8.51,1
1720000,2018-09-08,02:06:48,54.946917,82.973008,9654,1,10,10,3,59.02,8.51,11
2200000,2018-09-08,02:06:49,54.9412979,82.9616935,9654,1,4,10,3,87.0,13.0,11
1700000,2018-09-08,02:06:50,54.945536,82.966612,9654,1,10,10,2,58.77,8.35,11
2700000,2018-09-08,02:06:52,55.054108,82.91317,9654,3,5,9,2,40.0,6.0,1
1950000,2018-09-08,02:06:53,55.018427,83.010315,9654,1,3,10,1,34.0,5.0,1
3200000,2018-09-08,02:06:54,55.044438,82.999517,9654,1,7,9,3,60.0,7.0,1
1530000,2018-09-08,02:06:56,55.012935,83.0045233,9654,1,2,10,1,41.36,11.0,1
1150000,2018-09-08,02:06:57,54.94656,82.970744,9654,1,8,10,1,39.35,4.39,11
1850000,2018-09-08,02:06:58,54.944528,82.973987,9654,1,3,10,3,59.24,8.0,1
1311000,2018-09-08,02:07:03,55.0303931,83.0155452,9654,1,3,10,1,48.94,14.0,11
1899000,2018-09-08,02:07:07,55.0176723,83.003522,9654,1,1,10,3,59.02,9.0,1
2500000,2018-09-08,02:07:09,55.020007,83.007638,9654,1,3,10,2,60.0,12.0,1
1949000,2018-09-08,02:07:12,55.0303931,83.0155452,9654,1,6,10,3,87.39,12.92,11
889870,2018-09-08,02:07:13,54.9471407,82.9585961,9654,1,3,10,1,33.58,5.0,11
1200000,2018-09-08,02:07:15,54.9414228,82.9629118,9654,1,1,10,1,41.36,10.88,11
906660,2018-09-08,02:07:17,55.0303931,83.0155452,9654,1,6,10,1,33.58,5.0,11
870000,2018-09-08,02:07:19,54.944735,82.959884,9654,1,7,10,1,32.47,5.0,11
906660,2018-09-08,02:07:22,55.0303931,83.0155452,9654,1,2,10,1,33.58,5.0,11
1240000,2018-09-08,02:07:24,54.9412979,82.9616935,9654,1,5,10,1,41.36,11.0,11
2950000,2018-09-08,02:07:26,54.989114,82.810485,9654,1,1,9,3,71.0,17.2,1
1320000,2018-09-08,02:07:28,55.020007,83.007638,9654,1,1,10,1,34.0,5.0,1
2200000,2018-09-08,02:07:29,55.0169091,83.0067324,9654,1,11,18,2,55.0,4.0,1
1800000,2018-09-08,02:07:32,55.017212,83.00393,9654,1,3,10,1,48.94,13.78,1
1301804,2018-09-08,02:07:35,55.0303931,83.0155452,9654,1,2,10,1,48.94,13.78,11
1451000,2018-09-08,02:07:38,55.0303931,83.0155452,9654,1,6,10,3,59.02,8.0,11
1003000,2018-09-08,02:07:40,55.013916,83.00329,9654,1,6,10,1,39.35,4.39,11
10800000,2018-09-08,02:07:43,55.0465837,82.9330753,9654,3,3,7,4,120.0,36.0,1
1800000,2018-09-08,02:07:45,55.017756,83.003578,9654,1,8,10,1,48.94,14.0,11
1150000,2018-09-08,02:07:47,54.94361,82.962845,9654,1,8,10,1,33.58,5.0,11
1300000,2018-09-08,02:07:48,55.0139939,83.0033194,9654,1,8,10,1,39.02,7.0,1
4300000,2018-09-08,02:07:54,54.991749,82.874355,9654,3,3,5,2,79.0,33.0,1
1750000,2018-09-08,02:07:57,55.018427,83.010315,9654,1,8,10,1,32.7,5.0,1
1316000,2018-09-08,02:08:03,55.0303931,83.0155452,9654,1,6,10,2,58.75,5.0,11
1003000,2018-09-08,02:08:04,55.013916,83.00329,9654,1,7,10,1,39.36,3.0,11
1922580,2018-09-08,02:08:05,54.9471407,82.9585961,9654,1,6,10,3,87.39,13.0,11
1300000,2018-09-08,02:08:06,54.94594,82.97192,9654,1,9,10,1,41.36,10.88,11
906000,2018-09-08,02:08:08,55.0303931,83.0155452,9654,1,2,10,1,33.58,5.0,11
1009000,2018-09-08,02:08:10,54.944735,82.959884,9654,1,1,10,1,32.12,5.0,11
1141000,2018-09-08,02:08:14,55.013916,83.00329,9654,1,5,10,1,41.6,10.54,11
1072000,2018-09-08,02:08:14,54.942858,82.963881,9654,1,6,10,1,32.47,5.0,11
1502000,2018-09-08,02:08:15,55.0303931,83.0155452,9654,1,2,10,2,63.13,12.05,11
1770000,2018-09-08,02:08:21,54.946948,82.970115,9654,1,10,10,3,58.0,8.0,11
1050000,2018-09-08,02:09:33,54.0582224,44.942709,5241,3,3,4,2,45.0,7.0,1
2800000,2018-09-08,02:09:45,62.028098,129.732555,11171,4,3,4,1,41.4,12.0,1
3749000,2018-09-08,02:10:52,57.5948427,39.8716755,2604,3,2,10,2,60.0,8.4,1
850000,2018-09-08,02:12:30,54.94397,82.963594,9654,1,7,10,1,32.0,1.0,11
4600000,2018-09-08,02:12:55,55.6817771,37.2818882,81,3,2,15,1,32.0,9.0,1
2500000,2018-09-08,02:13:25,45.0653572,38.9690421,2843,2,11,19,1,43.0,13.0,1
6890000,2018-09-08,02:16:18,59.9310466,30.3651713,2661,3,5,5,2,75.1,11.6,1
3150000,2018-09-08,02:17:05,55.791461,37.977087,81,1,1,17,1,32.1,11.0,1
4200000,2018-09-08,02:18:23,44.68939,37.792835,2843,2,8,20,2,64.0,12.0,1
1950000,2018-09-08,02:18:38,56.282031,43.931732,2871,1,5,5,1,33.0,6.0,1
2650000,2018-09-08,02:18:39,44.5729493,38.0831624,2843,2,2,7,1,48.5,16.0,1
2678600,2018-09-08,02:18:55,45.023507,38.992983,2843,2,7,24,1,45.4,12.1,1
4550000,2018-09-08,02:18:57,44.553802,38.10715,2843,2,4,4,3,71.0,9.0,1
3680000,2018-09-08,02:20:18,59.88967,30.486764,2661,1,5,9,1,38.0,9.0,1
1400000,2018-09-08,02:21:31,53.2930441,83.565039,6817,1,3,3,1,32.4,9.0,1
1502494,2018-09-08,02:23:19,55.0303931,83.0155452,9654,1,8,10,2,63.13,11.0,11
1301804,2018-09-08,02:23:20,55.0303931,83.0155452,9654,1,7,10,1,48.94,13.78,11
1250000,2018-09-08,02:23:30,54.94654,82.971405,9654,1,3,10,1,39.35,2.0,11
3020000,2018-09-08,02:23:32,55.054635,82.976314,9654,3,3,5,2,42.0,5.8,1
1650000,2018-09-08,02:23:34,54.944311,83.007126,9654,3,3,3,1,34.0,9.2,1
2550000,2018-09-08,02:23:36,55.009368,82.968211,9654,1,4,9,2,50.0,8.0,1
1436625,2018-09-08,02:23:38,55.0303931,83.0155452,9654,1,10,10,2,63.85,5.0,11
1287000,2018-09-08,02:23:40,55.0303931,83.0155452,9654,1,10,10,1,48.94,13.78,11
974100,2018-09-08,02:23:42,54.942858,82.963881,9654,1,6,10,1,32.0,1.0,11
1250000,2018-09-08,02:23:43,55.017756,83.003578,9654,1,6,10,1,33.58,5.35,11
1301000,2018-09-08,02:23:45,55.0303931,83.0155452,9654,1,2,10,1,48.94,13.78,1
960000,2018-09-08,02:23:47,54.9471407,82.9585961,9654,1,10,10,1,33.58,5.0,11
1800000,2018-09-08,02:23:51,54.950898,82.964348,9654,1,10,18,3,73.2,7.0,11
1740900,2018-09-08,02:23:52,54.944735,82.959884,9654,1,4,10,2,58.03,78.0,11
1650000,2018-09-08,02:23:54,54.945102,82.9678579,9654,1,2,10,1,41.36,10.88,11
1050000,2018-09-08,02:23:57,54.946917,82.973008,9654,1,8,10,1,39.0,5.0,1
924100,2018-09-08,02:24:03,54.94361,82.962845,9654,1,1,10,1,32.47,5.0,11
1450000,2018-09-08,02:24:05,55.0176723,83.003522,9654,1,10,10,1,41.39,11.0,1
1690000,2018-09-08,02:24:05,54.947372,82.972307,9654,1,7,10,2,63.0,12.0,11
1770000,2018-09-08,02:24:07,54.944528,82.973987,9654,1,2,10,3,59.0,8.5,11
1800000,2018-09-08,02:24:08,55.0128402,83.0018862,9654,1,6,10,2,58.75,8.0,11
1298300,2018-09-08,02:24:10,55.0303931,83.0155452,9654,1,1,10,1,58.75,16.23,11
2650000,2018-09-08,02:24:13,55.051807,82.99366,9654,1,1,9,2,51.0,9.0,1
9000000,2018-09-08,02:24:14,55.06469,82.90166,9654,0,21,25,3,116.93,14.9,11
1150000,2018-09-08,02:24:15,54.9411466,82.9622915,9654,1,18,18,1,41.39,10.88,11
1450000,2018-09-08,02:24:16,55.017756,83.003578,9654,1,10,10,1,41.36,10.88,11
1120000,2018-09-08,02:24:18,54.9438939,82.9668414,9654,1,4,10,1,32.47,5.0,11
2100000,2018-09-08,02:24:19,54.94654,82.971405,9654,1,8,10,3,87.39,13.0,11
1700000,2018-09-08,02:24:21,55.0195923,83.0111495,9654,1,4,10,1,48.0,14.0,1
1170000,2018-09-08,02:24:22,54.945423,82.970861,9654,1,9,10,1,39.02,7.0,1
1050000,2018-09-08,02:24:23,54.94594,82.97192,9654,1,10,10,1,39.0,4.0,1
900000,2018-09-08,02:24:24,54.947786,82.970996,9654,1,5,10,1,32.47,5.0,11
1237000,2018-09-08,02:24:26,54.9414228,82.9629118,9654,1,1,10,1,39.02,2.7,11
1849000,2018-09-08,02:24:27,55.013916,83.00329,9654,1,7,10,1,48.94,20.0,11
1550000,2018-09-08,02:24:28,55.0139939,83.0033194,9654,1,8,10,1,39.02,4.39,11
1300000,2018-09-08,02:24:29,55.014108,83.0016615,9654,1,5,10,1,34.0,5.0,1
1300000,2018-09-08,02:24:31,54.94654,82.971405,9654,1,9,10,1,41.0,11.0,11
1600000,2018-09-08,02:24:33,55.017756,83.003578,9654,1,1,10,1,48.0,14.0,11
1700000,2018-09-08,02:24:35,54.9436459,82.9649398,9654,1,7,10,2,63.13,12.0,11
1170600,2018-09-08,02:24:36,54.9471407,82.9585961,9654,1,3,10,1,39.02,4.39,11
